ordering_cd,st_country_cd,us_or_foreign,state_country_of_origin,assignee_name,CY_2014,CY_ALL
29,NH,(U.S.),NEW HAMPSHIRE,BROADCOM CORPORATION,2,17
29,NH,(U.S.),NEW HAMPSHIRE,"ELECTRONICS FOR IMAGING, INC.",7,17
29,NH,(U.S.),NEW HAMPSHIRE,FAIRCHILD SEMICONDUCTOR CORPORATION,2,17
29,NH,(U.S.),NEW HAMPSHIRE,"COMPUTER ASSOCIATES THINK, INC.",0,16
29,NH,(U.S.),NEW HAMPSHIRE,"JUNIPER NETWORKS, INC.",3,16
29,NH,(U.S.),NEW HAMPSHIRE,"AMI RESEARCH &  DEVELOPMENT, LLC",9,14
29,NH,(U.S.),NEW HAMPSHIRE,L-3 INSIGHT TECHNOLOGY INCORPORATED,0,14
29,NH,(U.S.),NEW HAMPSHIRE,"TAIWAN SEMICONDUCTOR MANUFACTURING CO., LTD.",4,14
29,NH,(U.S.),NEW HAMPSHIRE,"MAXIM INTEGRATED PRODUCTS, INC.",7,13
29,NH,(U.S.),NEW HAMPSHIRE,MICROSCAN SYSTEMS INCORPORATED,1,13
29,NH,(U.S.),NEW HAMPSHIRE,AIRVANA LP,2,12
29,NH,(U.S.),NEW HAMPSHIRE,"AUTODESK, INC.",3,12
29,NH,(U.S.),NEW HAMPSHIRE,CABOT CORPORATION,4,12
29,NH,(U.S.),NEW HAMPSHIRE,METROLOGIC INSTRUMENTS INC.,0,12
29,NH,(U.S.),NEW HAMPSHIRE,VISIBLE ASSETS INC.,1,12
29,NH,(U.S.),NEW HAMPSHIRE,"DELL PRODUCTS, L.P.",1,11
29,NH,(U.S.),NEW HAMPSHIRE,DL TECHNOLOGY LLC,3,11
29,NH,(U.S.),NEW HAMPSHIRE,"KONARKA TECHNOLOGIES, INC.",0,11
29,NH,(U.S.),NEW HAMPSHIRE,"SALIENT SURGICAL TECHNOLOGIES, INC.",0,11
29,NH,(U.S.),NEW HAMPSHIRE,"STURM, RUGER + CO., INC.",1,11
29,NH,(U.S.),NEW HAMPSHIRE,"BEA SYSTEMS, INC.",0,10
29,NH,(U.S.),NEW HAMPSHIRE,"BROOKSTONE PURCHASING, INC.",1,10
29,NH,(U.S.),NEW HAMPSHIRE,FREUDENBERG-NOK GENERAL PARTNERSHIP,0,10
29,NH,(U.S.),NEW HAMPSHIRE,"MEDTRONIC VASCULAR, INC",2,10
29,NH,(U.S.),NEW HAMPSHIRE,MILLIPORE CORPORATION,0,10
29,NH,(U.S.),NEW HAMPSHIRE,"SUSTAINX, INC.",0,10
29,NH,(U.S.),NEW HAMPSHIRE,"AUTOCELL LABORATORIES, INC.",0,9
29,NH,(U.S.),NEW HAMPSHIRE,"ENTERASYS NETWORKS, INC.",0,9
29,NH,(U.S.),NEW HAMPSHIRE,GILLETTE COMPANY,0,9
29,NH,(U.S.),NEW HAMPSHIRE,"GRAHAM PACKAGING COMPANY, L.P.",0,9
29,NH,(U.S.),NEW HAMPSHIRE,LINEAR TECHNOLOGY CORPORATION,2,9
29,NH,(U.S.),NEW HAMPSHIRE,SEGWAY INC.,1,9
29,NH,(U.S.),NEW HAMPSHIRE,THOMPSON CENTER ARMS COMPANY INC.,0,9
29,NH,(U.S.),NEW HAMPSHIRE,"WARWICK MILLS, INC.",2,9
29,NH,(U.S.),NEW HAMPSHIRE,WSI CORPORATION,0,9
29,NH,(U.S.),NEW HAMPSHIRE,"ADC TELECOMMUNICATIONS, INC.",3,8
29,NH,(U.S.),NEW HAMPSHIRE,"CADENCE DESIGN SYSTEMS, INC.",3,8
29,NH,(U.S.),NEW HAMPSHIRE,"EISAI R& D MANAGEMENT CO., LTD.",2,8
29,NH,(U.S.),NEW HAMPSHIRE,"ENTEGRIS, INC.",3,8
29,NH,(U.S.),NEW HAMPSHIRE,"FLIR SYSTEMS, INC.",4,8
29,NH,(U.S.),NEW HAMPSHIRE,HOPTO INC.,8,8
29,NH,(U.S.),NEW HAMPSHIRE,IPG MICROSYSTEMS LLC,3,8
29,NH,(U.S.),NEW HAMPSHIRE,MARKEM-IMAJE CORPORATION,3,8
29,NH,(U.S.),NEW HAMPSHIRE,"NANOCOMP TECHNOLOGIES, INC.",2,8
29,NH,(U.S.),NEW HAMPSHIRE,"SAINT-GOBAIN CERAMICS & PLASTICS, INC.",2,8
29,NH,(U.S.),NEW HAMPSHIRE,THERMAL DYNAMICS CORPORATION,3,8
29,NH,(U.S.),NEW HAMPSHIRE,"VARIAN SEMICONDUCTOR EQUIPMENT ASSOCIATES, INC.",2,8
29,NH,(U.S.),NEW HAMPSHIRE,AIRMAR TECHNOLOGY CORPORATION,1,7
29,NH,(U.S.),NEW HAMPSHIRE,"AWARE, INC.",1,7
29,NH,(U.S.),NEW HAMPSHIRE,"BOTTOMLINE TECHNOLOGIES, INC.",0,7
29,NH,(U.S.),NEW HAMPSHIRE,BURNDY TECHNOLOGY LLC,0,7
29,NH,(U.S.),NEW HAMPSHIRE,CORNING INCORPORATED,2,7
29,NH,(U.S.),NEW HAMPSHIRE,"CPEX PHARMACEUTICALS, INC.",0,7
29,NH,(U.S.),NEW HAMPSHIRE,CREARE INC.,1,7
29,NH,(U.S.),NEW HAMPSHIRE,CYPRESS SEMICONDUCTOR CORP.,0,7
29,NH,(U.S.),NEW HAMPSHIRE,EMD MILLIPORE CORPORATION,2,7
29,NH,(U.S.),NEW HAMPSHIRE,"GRAPHIC PACKAGING INTERNATIONAL, INC.",1,7
29,NH,(U.S.),NEW HAMPSHIRE,HOLLINGSWORTH + VOSE COMPANY,3,7
29,NH,(U.S.),NEW HAMPSHIRE,"PRESSTEK, INC.",2,7
29,NH,(U.S.),NEW HAMPSHIRE,"SONATYPE, INC.",3,7
29,NH,(U.S.),NEW HAMPSHIRE,"SYMMETRY MEDICAL MANUFACTURING, INC.",2,7
29,NH,(U.S.),NEW HAMPSHIRE,"ABOUNDI, INC.",0,6
29,NH,(U.S.),NEW HAMPSHIRE,"AGAMATRIX, INC.",1,6
29,NH,(U.S.),NEW HAMPSHIRE,APPLIED MICRO CIRCUITS CORPORATION,0,6
29,NH,(U.S.),NEW HAMPSHIRE,BOSE CORPORATION,2,6
29,NH,(U.S.),NEW HAMPSHIRE,DARTMOUTH-HITCHCOCK CLINIC,2,6
29,NH,(U.S.),NEW HAMPSHIRE,"FABWORX SOLUTIONS, INC.",1,6
29,NH,(U.S.),NEW HAMPSHIRE,GENERAL HOSPITAL CORPORATION,3,6
29,NH,(U.S.),NEW HAMPSHIRE,HONEYWELL INTERNATIONAL INC.,1,6
29,NH,(U.S.),NEW HAMPSHIRE,MEDTRONIC ADVANCED ENERGY LLC,2,6
29,NH,(U.S.),NEW HAMPSHIRE,NOVARTIS AG (FORMERLY SANDOZ LTD.),2,6
29,NH,(U.S.),NEW HAMPSHIRE,"SAMSUNG ELECTRONICS CO., LTD.",3,6
29,NH,(U.S.),NEW HAMPSHIRE,SILICON LABORATORIES INC.,0,6
29,NH,(U.S.),NEW HAMPSHIRE,SMITH & WESSON CORP.,1,6
29,NH,(U.S.),NEW HAMPSHIRE,SPRAYING SYSTEMS CO.,0,6
29,NH,(U.S.),NEW HAMPSHIRE,"SUMMIT PACKAGING SYSTEMS, INC.",1,6
29,NH,(U.S.),NEW HAMPSHIRE,TELEFONAKTIEBOLAGET L M ERICSSON (PUBL.),5,6
29,NH,(U.S.),NEW HAMPSHIRE,"THE MATH WORKS, INC.",2,6
29,NH,(U.S.),NEW HAMPSHIRE,AMERICAN POWER CONVERSION CORPORATION,0,5
29,NH,(U.S.),NEW HAMPSHIRE,"AXCELIS TECHNOLOGIES, INC.",1,5
29,NH,(U.S.),NEW HAMPSHIRE,BLACKBERRY LIMITED,5,5
29,NH,(U.S.),NEW HAMPSHIRE,"C. R. BARD, INC.",1,5
29,NH,(U.S.),NEW HAMPSHIRE,"CA, INC.",2,5
29,NH,(U.S.),NEW HAMPSHIRE,DESIGN STANDARDS CORPORATION,3,5
29,NH,(U.S.),NEW HAMPSHIRE,EXOGENESIS CORPORATION,0,5
29,NH,(U.S.),NEW HAMPSHIRE,FLUIDNET CORPORATION,0,5
29,NH,(U.S.),NEW HAMPSHIRE,FMR LLC,2,5
29,NH,(U.S.),NEW HAMPSHIRE,GLOBE HOLDING COMPANY LLC,0,5
29,NH,(U.S.),NEW HAMPSHIRE,INTEL CORPORATION,0,5
29,NH,(U.S.),NEW HAMPSHIRE,INTERNATIONAL RECTIFIER CORPORATION,1,5
29,NH,(U.S.),NEW HAMPSHIRE,KONINKLIJKE PHILIPS N.V.,4,5
29,NH,(U.S.),NEW HAMPSHIRE,"M/A-COM TECHNOLOGY SOLUTIONS HOLDINGS, INC.",0,5
29,NH,(U.S.),NEW HAMPSHIRE,MICROSOFT CORPORATION,1,5
29,NH,(U.S.),NEW HAMPSHIRE,NORWICH UNIVERSITY APPLIED RESEARCH INSTITUTES,1,5
29,NH,(U.S.),NEW HAMPSHIRE,"OSR OPEN SYSTEMS RESOURCES, INC.",0,5
29,NH,(U.S.),NEW HAMPSHIRE,PHYSICAL SCIENCES INC.,1,5
29,NH,(U.S.),NEW HAMPSHIRE,PICCATA FUND LIMITED LIABILITY COMPANY,2,5
29,NH,(U.S.),NEW HAMPSHIRE,RAYTHEON BBN TECHNOLOGIES CORP.,1,5
29,NH,(U.S.),NEW HAMPSHIRE,SAINT-GOBAIN PERFORMANCE PLASTICS CORPORATION,4,5
29,NH,(U.S.),NEW HAMPSHIRE,SCIESSENT LLC,2,5
29,NH,(U.S.),NEW HAMPSHIRE,SIEMENS HEALTHCARE DIAGNOSTICS INC.,1,5
29,NH,(U.S.),NEW HAMPSHIRE,"SIG SAUER, INC.",3,5
29,NH,(U.S.),NEW HAMPSHIRE,"SKYWORKS SOLUTIONS, INC.",0,5
29,NH,(U.S.),NEW HAMPSHIRE,"SUN MICROSYSTEMS, INC.",0,5
29,NH,(U.S.),NEW HAMPSHIRE,TEL EPION INC.,0,5
29,NH,(U.S.),NEW HAMPSHIRE,"TERADIODE, INC.",2,5
29,NH,(U.S.),NEW HAMPSHIRE,"TERADYNE, INC.",0,5
29,NH,(U.S.),NEW HAMPSHIRE,UNIVERSAL HINGE CORPORATION,1,5
29,NH,(U.S.),NEW HAMPSHIRE,VERIZON CORPORATE SERVICES GROUP INC.,0,5
29,NH,(U.S.),NEW HAMPSHIRE,ZOLL MEDICAL CORPORATION,1,5
30,NJ,(U.S.),NEW JERSEY,~INDIVIDUALLY OWNED PATENT,459,2133
30,NJ,(U.S.),NEW JERSEY,"AT& T INTELLECTUAL PROPERTY II, L.P.",265,1321
30,NJ,(U.S.),NEW JERSEY,"AT& T INTELLECTUAL PROPERTY I, L.P.",363,917
30,NJ,(U.S.),NEW JERSEY,ALCATEL LUCENT,257,811
30,NJ,(U.S.),NEW JERSEY,ALCATEL-LUCENT USA INC.,0,403
30,NJ,(U.S.),NEW JERSEY,"QUALCOMM, INC.",115,390
30,NJ,(U.S.),NEW JERSEY,"NEC LABORATORIES AMERICA, INC.",90,355
30,NJ,(U.S.),NEW JERSEY,AVAYA INC.,71,341
30,NJ,(U.S.),NEW JERSEY,EXXONMOBIL RESEARCH AND ENGINEERING COMPANY,78,340
30,NJ,(U.S.),NEW JERSEY,MERCK SHARP & DOHME CORP.,76,312
30,NJ,(U.S.),NEW JERSEY,COLGATE-PALMOLIVE COMPANY,93,262
30,NJ,(U.S.),NEW JERSEY,"COMMVAULT SYSTEMS, INC.",44,221
30,NJ,(U.S.),NEW JERSEY,BRISTOL-MYERS SQUIBB COMPANY,34,220
30,NJ,(U.S.),NEW JERSEY,THOMSON LICENSING S.A.,47,204
30,NJ,(U.S.),NEW JERSEY,INTERNATIONAL BUSINESS MACHINES CORPORATION,52,193
30,NJ,(U.S.),NEW JERSEY,SIEMENS AKTIENGESELLSCHAFT,68,177
30,NJ,(U.S.),NEW JERSEY,HONEYWELL INTERNATIONAL INC.,42,168
30,NJ,(U.S.),NEW JERSEY,"UNITED STATES OF AMERICA, ARMY",28,156
30,NJ,(U.S.),NEW JERSEY,SCHERING CORP.,0,154
30,NJ,(U.S.),NEW JERSEY,RUTGERS UNIVERSITY,49,150
30,NJ,(U.S.),NEW JERSEY,EXXONMOBIL CHEMICAL PATENTS INC.,25,149
30,NJ,(U.S.),NEW JERSEY,L'OREAL S.A.,57,148
30,NJ,(U.S.),NEW JERSEY,LOCKHEED MARTIN CORPORATION,27,146
30,NJ,(U.S.),NEW JERSEY,"BECTON, DICKINSON AND COMPANY",37,138
30,NJ,(U.S.),NEW JERSEY,CELLCO PARTNERSHIP,59,137
30,NJ,(U.S.),NEW JERSEY,"SIEMENS MEDICAL SOLUTIONS USA, INC.",6,132
30,NJ,(U.S.),NEW JERSEY,"ETHICON, INC.",33,123
30,NJ,(U.S.),NEW JERSEY,SIEMENS CORPORATION,11,113
30,NJ,(U.S.),NEW JERSEY,"TELCORDIA TECHNOLOGIES, INC.",30,112
30,NJ,(U.S.),NEW JERSEY,JANSSEN PHARMACEUTICA N.V.,21,108
30,NJ,(U.S.),NEW JERSEY,"GOOGLE, INC.",44,104
30,NJ,(U.S.),NEW JERSEY,BASF CORPORATION,23,99
30,NJ,(U.S.),NEW JERSEY,PRINCETON UNIVERSITY,15,97
30,NJ,(U.S.),NEW JERSEY,AGERE SYSTENS LLC,10,95
30,NJ,(U.S.),NEW JERSEY,COLUMBIA UNIVERSITY,21,94
30,NJ,(U.S.),NEW JERSEY,NEW JERSEY INSTITUTE OF TECHNOLOGY,10,93
30,NJ,(U.S.),NEW JERSEY,BROADCOM CORPORATION,18,88
30,NJ,(U.S.),NEW JERSEY,"MCNEIL-PPC, INC.",18,88
30,NJ,(U.S.),NEW JERSEY,METROLOGIC INSTRUMENTS INC.,11,85
30,NJ,(U.S.),NEW JERSEY,KULITE SEMICONDUCTOR PRODUCTS INC.,14,84
30,NJ,(U.S.),NEW JERSEY,CORDIS CORPORATION,20,82
30,NJ,(U.S.),NEW JERSEY,IMMUNOMEDICS INC.,19,81
30,NJ,(U.S.),NEW JERSEY,AT&T CORP.,0,79
30,NJ,(U.S.),NEW JERSEY,HOFFMANN-LA ROCHE INC.,12,77
30,NJ,(U.S.),NEW JERSEY,"CELGENE CORPORATION, ET AL.",20,75
30,NJ,(U.S.),NEW JERSEY,UNIVERSAL DISPLAY CORPORATION,26,72
30,NJ,(U.S.),NEW JERSEY,"VERIZON PATENT AND LICENSING, INC.",28,72
30,NJ,(U.S.),NEW JERSEY,"OFS FITEL, LLC",13,71
30,NJ,(U.S.),NEW JERSEY,"TOSHIBA AMERICA RESEARCH, INC.",12,67
30,NJ,(U.S.),NEW JERSEY,INTERNATIONAL FLAVORS + FRAGRANCES INC,7,65
30,NJ,(U.S.),NEW JERSEY,HOWMEDICA OSTEONICS CORP.,15,64
30,NJ,(U.S.),NEW JERSEY,SRI INTERNATIONAL,16,64
30,NJ,(U.S.),NEW JERSEY,"JOHNSON & JOHNSON CONSUMER COMPANIES, INC.",13,63
30,NJ,(U.S.),NEW JERSEY,LG ELECTRONICS INC.,31,59
30,NJ,(U.S.),NEW JERSEY,"CISCO TECHNOLOGY, INC.",12,57
30,NJ,(U.S.),NEW JERSEY,KRAFT FOODS GLOBAL BRANDS LLC,5,57
30,NJ,(U.S.),NEW JERSEY,"CRESTRON ELECTRONICS, INC.",22,56
30,NJ,(U.S.),NEW JERSEY,"GOLDMAN, SACHS & CO.",6,55
30,NJ,(U.S.),NEW JERSEY,ORACLE INTERNATIONAL CORPORATION,7,55
30,NJ,(U.S.),NEW JERSEY,UNIVERSITY OF MEDICINE AND DENTISTRY OF NEW JERSEY,0,55
30,NJ,(U.S.),NEW JERSEY,WYETH,5,54
30,NJ,(U.S.),NEW JERSEY,"AVON PRODUCTS, INC.",17,53
30,NJ,(U.S.),NEW JERSEY,"FUTUREWEI TECHNOLOGIES, INC.",24,49
30,NJ,(U.S.),NEW JERSEY,"AMERICAN EXPRESS TRAVEL RELATED SERVICES COMPANY, INC.",6,48
30,NJ,(U.S.),NEW JERSEY,TYCO ELECTRONICS SUBSEA COMMUNICATIONS LLC,11,47
30,NJ,(U.S.),NEW JERSEY,"IKANOS COMMUNICATIONS, INC.",10,45
30,NJ,(U.S.),NEW JERSEY,"JP MORGAN CHASE BANK, N.A.",7,45
30,NJ,(U.S.),NEW JERSEY,"PTC THERAPEUTICS, INC.",9,45
30,NJ,(U.S.),NEW JERSEY,VONAGE NETWORK LLC.,23,45
30,NJ,(U.S.),NEW JERSEY,BUILDING MATERIALS INVESTMENT CORPORATION,7,43
30,NJ,(U.S.),NEW JERSEY,E. I. DU PONT DE NEMOURS AND COMPANY,13,42
30,NJ,(U.S.),NEW JERSEY,"SPINECORE, INC",8,42
30,NJ,(U.S.),NEW JERSEY,"BAE SYSTEMS INFORMATION AND ELECTRONIC SYSTEMS INTEGRATION, INC.",15,41
30,NJ,(U.S.),NEW JERSEY,EDUCATIONAL TESTING SERVICE,7,41
30,NJ,(U.S.),NEW JERSEY,AZ ELECTRONIC MATERIALS USA CORP.,7,40
30,NJ,(U.S.),NEW JERSEY,"PURDUE PHARMA, L.P.",6,40
30,NJ,(U.S.),NEW JERSEY,"BEZWADA BIOMEDICAL, LLC",8,39
30,NJ,(U.S.),NEW JERSEY,"BGC PARTNERS, INC.",6,36
30,NJ,(U.S.),NEW JERSEY,DIALIGHT CORPORATION,13,35
30,NJ,(U.S.),NEW JERSEY,EMC CORPORATION,11,35
30,NJ,(U.S.),NEW JERSEY,LUMMUS TECHNOLOGY INC.,4,35
30,NJ,(U.S.),NEW JERSEY,NOVARTIS AG (FORMERLY SANDOZ LTD.),13,35
30,NJ,(U.S.),NEW JERSEY,SCHLUMBERGER TECHNOLOGY CORPORATION,15,35
30,NJ,(U.S.),NEW JERSEY,"T.F.H. PUBLICATIONS, INC.",9,35
30,NJ,(U.S.),NEW JERSEY,BANK OF AMERICA CORPORATION,10,34
30,NJ,(U.S.),NEW JERSEY,"EBI, L.P.",4,34
30,NJ,(U.S.),NEW JERSEY,"ENPIRION, INC.",6,34
30,NJ,(U.S.),NEW JERSEY,INTEL CORPORATION,7,34
30,NJ,(U.S.),NEW JERSEY,INTERDIGITAL TECHNOLOGY CORPORATION,6,33
30,NJ,(U.S.),NEW JERSEY,"MEDCO HEALTH SOLUTIONS, INC.",4,33
30,NJ,(U.S.),NEW JERSEY,PANASONIC CORPORATION,4,33
30,NJ,(U.S.),NEW JERSEY,RHODIA OPERATIONS,12,33
30,NJ,(U.S.),NEW JERSEY,"WARSAW ORTHOPEDIC, INC.",13,33
30,NJ,(U.S.),NEW JERSEY,ANTHROGENESIS CORPORATION,8,32
30,NJ,(U.S.),NEW JERSEY,ELECTROCORE LLC,15,32
30,NJ,(U.S.),NEW JERSEY,BASF SE,3,31
30,NJ,(U.S.),NEW JERSEY,"DEXCOM, INC.",9,31
30,NJ,(U.S.),NEW JERSEY,DOW GLOBAL TECHNOLOGIES LLC,13,31
30,NJ,(U.S.),NEW JERSEY,"LEXICON PHARMACEUTICALS, INC.",4,30
30,NJ,(U.S.),NEW JERSEY,"MEDICAL DIAGNOSTIC LABORATORIES, LLC",5,30
30,NJ,(U.S.),NEW JERSEY,"RICOH COMPANY, LTD.",9,30
30,NJ,(U.S.),NEW JERSEY,"CHURCH + DWIGHT CO., INC.",10,29
30,NJ,(U.S.),NEW JERSEY,ISP INVESTMENTS INC.,6,28
30,NJ,(U.S.),NEW JERSEY,POLYTECHNIC INSTITUTE OF NEW YORK UNIVERSITY,8,28
30,NJ,(U.S.),NEW JERSEY,"BOSTON SCIENTIFIC SCIMED, INC.",2,27
30,NJ,(U.S.),NEW JERSEY,"COMCAST CABLE COMMUNICATIONS, LLC",14,27
30,NJ,(U.S.),NEW JERSEY,"CUSTOM SPINE, INC.",2,27
30,NJ,(U.S.),NEW JERSEY,"AUTOMOTIVE TECHNOLOGIES INTERNATIONAL, INC.",0,26
30,NJ,(U.S.),NEW JERSEY,HENKEL KOMMANDITGESELLSCHAFT AUF AKTIEN (HENKEL KGAA),0,26
30,NJ,(U.S.),NEW JERSEY,SARNOFF CORPORATION,0,26
30,NJ,(U.S.),NEW JERSEY,"ANGEL MEDICAL SYSTEMS, INC.",7,25
30,NJ,(U.S.),NEW JERSEY,AT& T MOBILITY II LLC,8,25
30,NJ,(U.S.),NEW JERSEY,BARCLAYS CAPITAL INC.,4,25
30,NJ,(U.S.),NEW JERSEY,"HEADWATERS TECHNOLOGY INNOVATION, LLC",0,25
30,NJ,(U.S.),NEW JERSEY,MARS INCORPORATED,3,25
30,NJ,(U.S.),NEW JERSEY,"PALATIN TECHNOLOGIES, INC.",4,25
30,NJ,(U.S.),NEW JERSEY,RECKITT BENCKISER INC.,7,25
30,NJ,(U.S.),NEW JERSEY,TERNARYLOGIC LLC,3,25
30,NJ,(U.S.),NEW JERSEY,"BIOARRAY SOLUTIONS, LTD.",4,24
30,NJ,(U.S.),NEW JERSEY,"COMCAST CABLE HOLDINGS, LLC",2,24
30,NJ,(U.S.),NEW JERSEY,FUJITSU LIMITED,4,24
30,NJ,(U.S.),NEW JERSEY,MORGAN STANLEY,2,24
30,NJ,(U.S.),NEW JERSEY,"UNIVATION TECHNOLOGIES, LLC, (US)",1,24
30,NJ,(U.S.),NEW JERSEY,FMC CORPORATION,1,23
30,NJ,(U.S.),NEW JERSEY,"SANOFI, S.A.",14,23
30,NJ,(U.S.),NEW JERSEY,STEVENS INSTITUTE OF TECHNOLOGY,8,23
30,NJ,(U.S.),NEW JERSEY,AVENTIS PHARMACEUTICALS INC.,2,22
30,NJ,(U.S.),NEW JERSEY,EBS GROUP LIMITED,2,22
30,NJ,(U.S.),NEW JERSEY,EXXONMOBIL UPSTREAM RESEARCH COMPANY,5,22
30,NJ,(U.S.),NEW JERSEY,"ITT MANUFACTURING ENTERPRISES, INC.",0,22
30,NJ,(U.S.),NEW JERSEY,"I DID IT, INC.",2,21
30,NJ,(U.S.),NEW JERSEY,"SIEMENS HEARING INSTRUMENTS, INC.",0,21
30,NJ,(U.S.),NEW JERSEY,SLOAN-KETTERING INSTITUTE FOR CANCER RESEARCH,3,21
30,NJ,(U.S.),NEW JERSEY,CONVATEC TECHNOLOGIES INC..,4,20
30,NJ,(U.S.),NEW JERSEY,"SIEMENS INDUSTRY, INC.",2,20
30,NJ,(U.S.),NEW JERSEY,SONY CORPORATION,7,20
30,NJ,(U.S.),NEW JERSEY,SUN CHEMICAL CORPORATION,4,20
30,NJ,(U.S.),NEW JERSEY,"THOMAS & BETTS INTERNATIONAL, INC.",3,20
30,NJ,(U.S.),NEW JERSEY,"UNITED STATES OF AMERICA, NAVY",0,20
30,NJ,(U.S.),NEW JERSEY,VEECO INSTRUMENTS INC.,6,20
30,NJ,(U.S.),NEW JERSEY,LSI CORPORATION,6,19
30,NJ,(U.S.),NEW JERSEY,MUSCULOSKELETAL TRANSPLANT FOUNDATION,4,19
30,NJ,(U.S.),NEW JERSEY,UNION CARBIDE CHEMICALS & PLASTICS TECHNOLOGY CORPORATION,6,19
30,NJ,(U.S.),NEW JERSEY,ACCENTURE GLOBAL SERVICES LIMITED,7,18
30,NJ,(U.S.),NEW JERSEY,"ANALOG DEVICES, INC.",5,18
30,NJ,(U.S.),NEW JERSEY,"ARTANN LABORATORIES, INC.",3,18
30,NJ,(U.S.),NEW JERSEY,"BLACKSTONE MEDICAL, INC.",7,18
30,NJ,(U.S.),NEW JERSEY,"J.W. PET COMPANY, INC.",1,18
30,NJ,(U.S.),NEW JERSEY,RESEARCH IN MOTION LIMITED,0,18
30,NJ,(U.S.),NEW JERSEY,TTI INVENTIONS C LLC,4,18
30,NJ,(U.S.),NEW JERSEY,"VISION INDUSTRIES GROUP, INC.",6,18
30,NJ,(U.S.),NEW JERSEY,ABBOTT POINT OF CARE INC.,11,17
30,NJ,(U.S.),NEW JERSEY,COLUMBIA INSURANCE COMPANY,6,17
30,NJ,(U.S.),NEW JERSEY,"CONOPCO, INC.",1,17
30,NJ,(U.S.),NEW JERSEY,ENDO PHARMACEUTICALS SOLUTIONS INC.,2,17
30,NJ,(U.S.),NEW JERSEY,"GOLDENEYE, INC.",3,17
30,NJ,(U.S.),NEW JERSEY,INTERCONTINENTAL GREAT BRANDS LLC,14,17
30,NJ,(U.S.),NEW JERSEY,INTERTRUST TECHNOLOGIES CORP.,3,17
30,NJ,(U.S.),NEW JERSEY,CADBURY ADAMS USA LLC,0,16
30,NJ,(U.S.),NEW JERSEY,"CHECKPOINT SYSTEMS, INC.",0,16
30,NJ,(U.S.),NEW JERSEY,"HEWLETT-PACKARD DEVELOPMENT COMPANY, L.P.",4,16
30,NJ,(U.S.),NEW JERSEY,LIGHTING SCIENCE GROUP CORPORATION,1,16
30,NJ,(U.S.),NEW JERSEY,"PD-LD, INC.",2,16
30,NJ,(U.S.),NEW JERSEY,SALADAX BIOMEDICAL INC.,1,16
30,NJ,(U.S.),NEW JERSEY,SUNLIGHT PHOTONICS INC.,2,16
30,NJ,(U.S.),NEW JERSEY,"TRIS PHARMA, INC.",5,16
30,NJ,(U.S.),NEW JERSEY,BAXTER INTERNATIONAL INC.,3,15
30,NJ,(U.S.),NEW JERSEY,"EDDA TECHNOLOGY, INC.",2,15
30,NJ,(U.S.),NEW JERSEY,"ENZON PHARMACEUTICALS, INC.",0,15
30,NJ,(U.S.),NEW JERSEY,EXELIS INC.,8,15
30,NJ,(U.S.),NEW JERSEY,"INTERDIGITAL PATENT HOLDINGS, INC.",9,15
30,NJ,(U.S.),NEW JERSEY,LANTIQ DEUTSCHLAND GMBH,2,15
30,NJ,(U.S.),NEW JERSEY,LINDE AKTIENGESELLSCHAFT,5,15
30,NJ,(U.S.),NEW JERSEY,MEMORY PHARMACEUTICALS CORP.,1,15
30,NJ,(U.S.),NEW JERSEY,MICROSOFT CORPORATION,3,15
30,NJ,(U.S.),NEW JERSEY,"ONCOMEDX, INC.",1,15
30,NJ,(U.S.),NEW JERSEY,RHODIA INC.,2,15
30,NJ,(U.S.),NEW JERSEY,STRYKER SPINE,3,15
30,NJ,(U.S.),NEW JERSEY,"THE NASDAQ OMX GROUP, INC.",0,15
30,NJ,(U.S.),NEW JERSEY,ZEN DESIGN SOLUTIONS LIMITED,6,15
30,NJ,(U.S.),NEW JERSEY,"ANADIGICS, INC.",6,14
30,NJ,(U.S.),NEW JERSEY,COVIDIEN LP,9,14
30,NJ,(U.S.),NEW JERSEY,EMPIRE TECHNOLOGY DEVELOPMENT LLC,6,14
30,NJ,(U.S.),NEW JERSEY,"FIRST SOLAR, INC.",4,14
30,NJ,(U.S.),NEW JERSEY,GE HEALTHCARE BIO-SCIENCES CORP.,5,14
30,NJ,(U.S.),NEW JERSEY,OPEX CORPORATION,4,14
30,NJ,(U.S.),NEW JERSEY,"PINE VALLEY INVESTMENTS, INC.",0,14
30,NJ,(U.S.),NEW JERSEY,"PLAYTEX PRODUCTS, INC.",0,14
30,NJ,(U.S.),NEW JERSEY,SIRIUS XM RADIO INC.,5,14
30,NJ,(U.S.),NEW JERSEY,VICTAULIC COMPANY OF AMERICA,2,14
30,NJ,(U.S.),NEW JERSEY,WATERS TECHNOLOGIES CORPORATION,4,14
30,NJ,(U.S.),NEW JERSEY,"ADVANCED TECHNOLOGIES AND REGENERATIVE MEDICINE, LLC",1,13
30,NJ,(U.S.),NEW JERSEY,"ATLANTIC CITY COIN & SLOT SERVICE COMPANY, INC.",0,13
30,NJ,(U.S.),NEW JERSEY,"CIRCULITE, INC.",5,13
30,NJ,(U.S.),NEW JERSEY,"D& S CONSULTANTS, INC.",0,13
30,NJ,(U.S.),NEW JERSEY,"DEPUY SYNTHES PRODUCTS, LLC.",9,13
30,NJ,(U.S.),NEW JERSEY,DIALOGIC CORPORATION,4,13
